4287	3326	1
4287	3537	3
4287	3538	1
4287	3540	1
4287	3864	6
4287	4328	1
4287	28590	1
4287	28636	1
4287	29990	1
4287	30141	1
4287	1030391	1
4287	1030911	1
4287	1030962	1
4287	1031479	1
4287	1033088	1
4287	1035629	1
4287	1035967	1
4287	1037396	1
4376	26121	1
4376	26697	1
4376	30141	1
4376	1034356	1
4681	1031684	1
4681	1035397	1
4681	1042422	2
4791	1032025	2
4791	1035128	1
4791	1035129	1
4911	2930	1
4911	3046	1
4911	3339	1
4911	3348	2
4911	3497	1
4911	28810	1
4911	1030917	1
4931	345	1
4931	4533	1
4931	30376	1
4931	1035604	1
4931	1038652	1
4931	1042270	1
5949	1050	1
5949	1617	1
5949	3995	1
5949	1033028	1
5949	1035569	1
5949	1036593	1
5949	1037412	1
6597	1823	1
6597	3423	1
6597	4200	1
6597	26160	1
6597	28018	1
6597	1032724	1
6597	1033822	1
6597	1034644	1
6597	1035448	1
6597	1037578	1
6597	1040368	1
6597	1042270	1
6597	1042341	1
6597	1042343	1
6597	1042931	1
8362	219	1
8362	1050	2
8362	1136	1
8362	1364	1
8362	1517	1
8362	1823	2
8362	1826	2
8362	2768	1
8362	2827	1
8362	2899	1
8362	3674	1
8362	4045	1
8362	26159	1
8362	28960	1
8362	29479	1
8362	29898	1
8362	1032877	1
8362	1033776	2
8362	1033822	2
8362	1034138	1
8362	1034145	1
8362	1034412	1
8362	1034684	1
8362	1035630	1
8362	1038357	1
8362	1039975	1
8362	1043124	1
8570	724	1
8570	850	1
8570	3019	1
8570	3746	1
8570	3765	1
8570	4450	1
8570	26123	1
8616	877	1
8616	3995	1
8616	27426	1
8616	1034539	1
8616	1035416	1
9928	63	1
9928	4360	1
9928	26188	1
9928	29241	1
9928	1033247	1
9928	1033822	1
9928	1035085	1
9928	1035163	1
9928	1035827	1
9928	1036319	1
9928	1036559	1
9928	1042143	1
9928	1043146	1
10166	147	1
10166	3864	3
10166	1038313	1
10166	149000000574	1
10307	1031466	1
10307	1038652	2
10307	1042267	1
10307	149000001436	1
10610	1035290	2
10610	1035294	2
10754	1276	1
10754	2287	1
10754	2741	1
10754	4435	1
11038	4199	1
11038	4200	1
11038	1031603	1
11038	1035510	1
11038	1035904	1
11038	1041301	1
11775	3456	1
11775	3587	1
11775	3766	1
11775	4048	1
11775	1031613	1
11775	1031774	1
11775	1041688	2
11775	149000000643	1
11775	149000000927	3
11775	149000000998	1
11775	149000001340	1
11828	1031465	1
11828	1033666	1
11828	1033668	1
11828	1033670	1
11828	1033822	1
11828	1036981	2
11853	2112	1
11853	30263	1
11853	1030578	1
11853	1035569	1
11853	1036842	1
11853	1037010	2
11853	1037786	1
11853	1037910	1
11853	1042460	1
11853	149000000685	1
11853	149000000834	1
12159	1492	1
12159	3995	1
12159	1037009	1
12159	1039033	1
12159	1039548	1
12159	149000000686	1
12652	288	1
12652	1559	1
12652	1560	1
12652	1033017	1
12652	1033310	1
12652	1033822	1
12652	1034586	1
12652	1035510	1
12652	1035678	1
12652	1036867	1
12652	1038601	1
12652	1038606	1
12652	1040005	1
12652	1041443	2
12652	1041664	1
12652	149000000941	1
12652	149000000944	1
12922	131	1
12922	1073	1
12922	1617	2
12922	1031458	1
12922	1031481	1
12922	1038324	1
12922	1039568	1
12922	1040172	1
12922	1042337	1
13226	2636	1
13226	3019	1
13226	30205	1
13226	1036658	1
13779	2592	1
13779	2608	1
13779	1031774	1
13779	1032667	1
13779	149000000715	1
13967	1617	1
13967	2870	1
13967	26221	1
13967	1037586	1
13967	1037594	1
14508	2226	1
14508	4035	1
14508	4043	1
14508	1033485	1
14508	1033822	1
14508	1041336	1
14523	513	1
14523	639	1
14523	645	1
14523	1038426	1
14692	3353	1
14692	4370	1
14692	28810	1
14692	1033436	1
14692	1037981	1
14988	201	1
14988	26030	1
14988	1031779	1
14988	1035219	1
15066	4419	1
15066	1038837	1
15066	1039034	1
15066	1042338	1
15075	387	4
15075	2932	1
15075	1033264	1
15075	1033419	1
15075	1034762	1
15675	3682	1
15675	30109	1
15675	30117	1
15675	30125	1
15675	30128	1
15675	1033749	1
16154	4535	1
16154	1034506	3
16154	1035085	1
16487	1031107	1
16487	1038354	1
16487	1038357	1
16487	1038366	1
16969	3326	1
16969	3996	1
16969	4227	1
16969	1037758	1
16969	1038200	1
16969	1038597	1
17135	3019	2
17135	1031479	1
17135	1031480	1
17135	1032440	1
17135	1037910	1
17152	3995	2
17152	1031926	1
17152	1031930	1
17152	1032572	1
17152	1032905	1
17152	1034757	1
17301	1559	1
17301	1560	1
17301	2635	1
17301	30169	1
17673	1617	1
17673	1037047	4
17695	1034582	1
17695	1034585	1
17695	1034587	1
17695	1040703	1
18596	1492	1
18596	1039457	1
18596	1040093	1
18596	1040097	1
18596	149000000560	1
18760	2636	1
18760	2638	1
18760	2641	1
18760	3770	1
18760	3995	2
18760	4171	1
18760	28991	1
18760	28996	1
18760	30215	1
18760	1031466	1
18760	1031481	1
18760	1031490	1
18760	1033626	1
18760	1033633	1
18760	1034376	1
18760	1035373	1
18760	1037567	1
18760	1038200	1
18760	1038313	1
18760	1038405	1
18760	1038450	1
18760	1038780	1
18760	1039473	4
18760	1039476	1
18760	149000000689	1
18956	28206	1
18956	1034359	1
18956	1036265	1
18956	1036268	1
19253	3048	1
19253	3349	1
19253	3495	1
19253	1033468	1
19253	1037797	1
19253	1038584	1
19253	1039014	1
19253	1039123	1
19441	1561	1
19441	1032879	1
19441	1033259	2
19539	1559	1
19539	1560	1
19539	1031463	1
19539	1032839	1
19623	2161	2
19623	1033670	1
19623	1033716	1
19678	3350	1
19678	3353	1
19678	3438	1
19678	28831	1
19678	1037854	1
22568	1823	1
22568	1033017	1
22568	1036728	1
22568	1039028	1
22568	1039034	1
22568	1039107	1
22660	1041336	1
22660	1041337	2
22660	1041338	1
22660	149000000701	1
23038	724	1
23038	3421	1
23038	26884	1
23038	1032905	1
23038	1033088	2
23038	1033243	1
23038	1033244	1
23038	1033626	1
23038	1034506	1
23038	1036728	1
23038	1041498	1
23038	149000000574	1
23038	149000001434	1
23577	1923	1
23577	28456	1
23577	29988	1
23577	30329	1
23691	26173	1
23691	30135	1
23691	30140	1
23691	1037532	1
23879	2099	1
23879	4349	1
23879	1033177	1
23879	1038436	1
28473	2226	1
28473	26188	1
28473	26223	1
28473	28230	1
28644	1429	1
28644	26109	1
28644	29883	1
28644	1035163	1
29526	2829	1
29526	2832	1
29526	26722	1
29526	26724	1
29526	1031478	1
29526	1034562	1
29526	1038652	1
32197	252	1
32197	287	1
32197	368	1
32197	606	1
32197	1580	1
32197	1694	1
32197	2894	1
32197	3073	1
32197	3239	1
32197	3520	1
32197	3674	1
32197	4183	1
32197	4386	1
32197	26578	1
32197	26743	1
32197	26745	1
32197	27180	1
32197	1031003	1
32197	1032442	1
32197	1033259	1
32197	1033896	1
32197	1035153	1
32197	1035473	1
32197	1035597	1
32197	1036091	1
32197	1036244	1
32197	1036429	1
32197	1036860	1
32197	1037880	2
32197	1038966	1
32197	1039913	1
32197	1039978	1
32197	1040005	1
32197	1041167	1
32197	1041511	1
32197	1041963	1
32397	29241	1
32397	1031774	1
32397	1034776	1
32397	1035629	1
33551	385	1
33551	1073	1
33551	2272	1
33551	2643	1
33551	3541	1
33551	29883	1
33551	1032841	1
33551	1033822	1
33551	1036430	1
33551	1036801	1
34158	219	1
34158	1612	1
34158	2070	1
34158	4198	1
34158	4199	1
34158	1031107	1
34158	1031782	1
34158	1034460	1
34158	1035629	1
34158	1036437	1
34158	1036981	1
34158	1041379	1
34158	1042742	1
34446	584	1
34446	585	1
34446	26058	1
34446	26064	1
34446	1034316	1
34446	1035448	1
34446	1035450	1
34672	201	1
34672	3326	1
34672	4190	1
34672	4369	1
34672	1035362	1
34786	1857	1
34786	2159	1
34786	2161	1
34786	2272	1
34786	1031305	1
34786	1035163	1
35551	1559	1
35551	1560	1
35551	1037578	1
35551	1037579	1
35730	26160	1
35730	1032615	1
35730	1035510	1
35730	1036474	1
35730	1042347	1
35962	607	1
35962	29987	1
35962	29988	1
35962	1040368	1
35962	1041443	2
36103	30322	1
36103	1031774	1
36103	1033626	1
36103	1034717	1
36103	1035130	1
36103	1035319	1
36103	1038652	1
36218	341	1
36218	986	1
36218	1030911	1
36218	1031658	2
36218	1035629	1
36869	225	1
36869	2269	1
36869	2270	1
36869	3271	1
36869	3332	1
36869	28603	1
36869	28991	1
36869	149000000865	1
36869	149000000933	1
36921	877	1
36921	2272	1
36921	30135	1
36921	1036420	1
36921	1036732	1
37151	4227	2
37151	4360	2
37151	1033803	1
37151	1037729	1
37151	1038597	1
37151	1041498	2
37214	1381	1
37214	1033088	2
37214	1037180	1
37214	149000000741	3
37214	149000000914	1
37736	3765	1
37736	3896	1
37736	1033036	2
38341	28713	1
38341	1031792	1
38341	1035031	1
38341	1036764	1
38341	1042135	1
38341	149000000928	1
38649	1561	1
38649	1823	1
38649	30205	1
38649	1032879	1
39706	1559	1
39706	3970	1
39706	1031003	1
39706	149000000727	1
42769	1848	1
42769	3977	1
42769	1032438	1
42769	1039037	1
42769	1041937	1
44121	2642	1
44121	2652	1
44121	2653	1
44121	2654	1
44121	2655	1
44121	1038429	1
45866	120	2
45866	1806	1
45866	26573	1
47521	1035153	1
47521	1035416	1
47521	1035447	1
47521	1035448	2
47521	1035569	1
48044	2272	1
48044	28611	1
48044	1039032	1
48044	1039035	1
48044	1041911	1
48421	1036738	1
48421	1038137	1
48421	1038450	1
48421	1038652	1
48722	3044	1
48722	3995	2
48722	29906	1
48722	1033088	1
49453	1034577	2
49453	1036964	1
49453	1036969	1
50644	1778	3
50644	26699	1
50644	1033589	1
50644	1033623	1
50644	1033885	1
50644	1034356	1
50705	2272	1
50705	3864	1
50705	30150	1
50705	1034564	1
50871	2643	1
50871	3604	1
50871	3672	1
50871	3673	1
50871	4005	1
50871	4105	1
50871	4237	1
50871	4367	1
50871	4537	1
50871	4541	1
50871	28634	1
50871	1035183	1
50871	1035707	1
50871	1036181	1
50871	1038995	1
51433	63	1
51433	3520	2
51433	29986	1
51433	29987	2
51433	1031606	1
51716	841	1
51716	1004	1
51716	2272	1
51716	3768	2
51716	3771	1
51716	3995	1
51716	26725	1
51716	28603	1
51716	28607	1
51716	1033177	1
51716	1034174	1
51716	1034409	1
51716	1034722	1
51716	1035629	1
51716	1042135	1
51908	120	1
51908	4219	1
51908	26429	1
51908	1031466	1
51908	1031467	1
51908	1031499	1
51908	1034562	1
51908	1037565	1
51908	1039596	1
52168	1559	2
52168	1561	2
52168	3699	1
53515	1617	1
53515	26695	1
53515	1033860	1
53515	1034680	1
53515	1035213	1
54418	1031477	1
54418	1031480	1
54418	1031490	1
54418	1035031	1
54418	1035037	1
54418	1039600	1
54418	1039779	1
55813	174	1
55813	922	1
55813	3294	1
55813	3396	1
55813	4105	1
55813	4284	1
55813	28995	1
55813	1036430	1
55813	1036661	1
56251	201	1
56251	742	3
56251	1030676	1
56251	1032510	1
56251	1034412	1
57750	512	1
57750	646	1
57750	26123	1
57750	26573	1
57928	569	1
57928	1559	1
57928	1560	1
57928	1617	1
57928	29198	1
57928	29564	1
57928	30205	1
57993	3350	1
57993	28831	1
57993	1031164	1
57993	1033463	1
57993	1033474	2
58127	437	1
58127	1217	1
58127	2900	1
58127	3745	1
58394	1035996	1
58394	1038968	1
58394	1038973	1
58394	1038992	1
58394	1039262	1
58394	1040142	1
59492	1037138	2
59492	1037981	1
59492	1038780	2
59492	1043008	1
60253	3283	1
60253	3460	2
60253	1035450	2
61057	3904	1
61057	1032727	1
61057	1035683	1
61057	1035904	1
61057	1035909	1
61325	4115	1
61325	1032442	1
61325	1033244	1
61325	1033899	1
61573	315	1
61573	26109	1
61573	1030578	1
61573	1031893	1
61670	696	1
61670	26581	1
61670	1032660	1
61670	1034689	1
61670	1035163	1
61670	1035903	1
65006	1767	1
65006	1923	1
65006	2652	1
65006	3456	1
65006	4099	1
65006	1036798	1
65006	1036803	1
65299	3766	1
65299	1038220	1
65299	1038837	2
66370	2618	1
66370	2636	1
66370	2637	1
66370	2638	1
66370	2641	1
66370	27429	1
66370	29081	2
70984	4199	1
70984	30215	1
70984	1042270	1
70984	149000000939	1
70984	149000000941	1
70984	149000000943	1
70984	149000000944	1
71900	120	1
71900	1559	1
71900	1560	1
71900	29987	1
71900	29990	1
71900	1031456	1
71900	1031458	1
71900	1033899	1
72037	1561	1
72037	1031348	2
72037	1032879	1
72074	4314	1
72074	1031472	1
72074	1031481	1
72074	1033418	1
72270	1033463	1
72270	1038729	1
72270	1038730	1
72270	1038732	1
72968	1617	2
72968	1031479	1
72968	1032606	2
72968	1038659	1
74395	1033244	1
74395	1033474	2
74395	1038995	2
74588	211	1
74588	1971	1
74588	2653	1
74588	3995	1
74588	4215	1
74588	4481	1
74588	29989	1
74588	1032877	1
74588	1034550	1
74588	1039471	1
74942	3608	1
74942	3674	1
74942	4170	1
74942	1030515	1
74942	1036112	2
74978	3355	2
74978	3864	1
74978	1035153	1
74978	1035569	1
74978	1041311	1
74978	1042741	1
76109	1559	1
76109	1031460	1
76109	1031494	1
76109	1042341	1
76109	149000000941	1
76455	3355	1
76455	26126	1
76455	26428	1
76455	1036451	1
76455	149000000589	1
76571	1035450	3
76571	1035529	1
77161	1559	1
77161	1561	1
77161	30205	1
77161	1031458	1
77161	1031490	1
77161	1032879	1
77161	149000000574	1
77721	2628	1
77721	4149	1
77721	25943	1
77721	1031080	1
77721	1031164	1
77721	1037419	1
77721	1037847	1
77721	1039228	1
78022	1381	1
78022	2400	1
78022	2403	1
78022	1032870	1
78022	1035880	1
78022	1038366	1
78022	1041301	1
78022	1041621	1
78022	149000000834	1
79236	1561	1
79236	2592	1
79236	26436	1
79236	29906	1
79236	1031461	1
79236	1031494	1
79236	1032905	2
79236	1037044	1
79236	1037410	1
79695	843	1
79695	1030578	1
79695	1030884	1
79695	1033036	1
79792	3005	1
79792	3006	1
79792	3146	1
79792	1031065	1
79792	1031066	1
79792	1031466	1
79792	1038354	1
79792	1038366	1
80022	3995	2
80022	30215	1
80022	1030578	2
80022	1033419	1
80022	1034612	1
80022	1034776	1
80022	1035665	1
80022	149000001432	1
81335	201	1
81335	1033168	1
81335	1033177	1
81335	1033259	1
81676	1033177	2
81676	1033246	1
81676	1034019	1
81676	1034409	1
81676	1035373	1
81676	1035615	1
81676	1036958	2
81676	1038837	1
82934	385	1
82934	2270	1
82934	3767	1
82934	1030884	1
82934	1033241	1
82934	1033244	1
82934	1033467	1
82934	1033822	2
82934	1033860	1
82934	1037979	1
82934	1038416	1
82934	1042079	1
83070	2161	1
83070	3864	3
83256	1559	1
83256	1560	1
83256	1561	1
83256	1032879	1
83256	1041292	1
83681	3338	1
83681	3497	1
83681	29230	1
83681	1031668	1
84066	849	1
84066	1617	1
84066	26578	1
84066	1031673	1
84066	1032442	1
84066	1034356	1
84066	1035665	1
84066	1035827	1
84066	1036331	1
84531	2894	1
84531	3995	1
84531	29541	1
84531	1036318	1
84735	197	1
84735	1617	1
84735	1779	1
84735	1035447	1
84735	1035529	1
84735	1035569	1
84794	3743	1
84794	29543	1
84794	1032822	1
84794	1032905	1
84947	1694	1
84947	2270	1
84947	30214	1
84947	1031644	1
84947	1038360	3
84977	1032440	2
84977	1032572	1
84977	1038429	1
85147	1617	1
85147	3576	1
85147	1035085	1
85147	1035922	1
85507	4198	1
85507	1031456	1
85507	1031466	1
85507	1042269	1
85507	1042270	1
85507	149000001437	1
85720	3771	1
85720	25943	1
85720	1032315	1
85720	1032572	1
85720	1033611	1
85720	1033744	2
85720	1033745	1
85720	1034433	1
85720	1035569	1
85720	1036318	1
85720	1036319	1
85720	1036542	1
86574	1617	1
86574	1035613	1
86574	1043105	1
86574	1043111	1
86574	1043115	1
86861	377	1
86861	848	1
86861	2642	1
86861	1033070	1
87054	1761	1
87054	3520	2
87054	29152	2
87054	1039548	1
87212	1032750	1
87212	1033436	1
87212	1034356	1
87212	1036807	1
87308	4135	1
87308	1034145	1
87308	1037010	1
87308	1041937	3
87308	1042833	1
87308	1042841	1
87308	1042845	1
87895	2248	1
87895	1031466	1
87895	1031499	1
87895	1034408	1
87895	1035615	1
87895	1036169	1
87895	1036179	2
87895	149000001433	1
88030	3866	1
88030	1031479	1
88030	1037753	1
88030	1037764	1
88030	1038613	1
88030	1040368	2
91560	2636	1
91560	2637	1
91560	2643	1
91560	1038200	1
91811	324	1
91811	1617	1
91811	3521	1
91811	1030578	1
91811	1039158	1
91811	1041498	1
91811	149000001438	1
93750	1778	1
93750	1779	1
93750	1780	2
93750	4150	1
93750	1040892	1
95482	848	1
95482	1491	1
95482	2653	1
95482	26674	1
95482	29976	1
95482	1031164	1
95482	1033017	1
95482	1033822	1
95482	1035004	1
95482	1041311	1
96265	30138	1
96265	1037578	1
96265	1038326	1
96265	1038436	1
96265	149000000574	1
97173	26926	1
97173	1034565	1
97173	1035153	1
97173	1040172	1
97359	372	1
97359	1823	1
97359	2272	1
97359	3766	1
97359	4228	1
97359	28206	1
97359	28822	1
97359	30317	1
97359	1033465	1
97359	149000001045	1
97991	1109	1
97991	2272	1
97991	2645	1
97991	1030791	1
98882	303	2
98882	385	1
98882	450	1
98882	518	1
98882	605	1
98882	3122	1
98882	3239	1
98882	3774	1
98882	3997	1
98882	4360	1
98882	29064	1
98882	29553	1
98882	1035976	1
99611	926	1
99611	3732	1
99611	1034506	1
99611	1035569	1
102945	447	1
102945	604	1
102945	1022	1
102945	28456	1
102945	1033263	1
104925	368	1
104925	862	1
104925	3780	1
104925	1034506	1
104925	1034510	1
104925	1037630	1
104925	1038142	1
104925	1038143	1
105494	1559	1
105494	1560	1
105494	1561	1
105494	1823	1
105494	1031461	1
105826	605	1
105826	1092	1
105826	1580	1
105826	2641	1
105826	3198	1
105826	3250	2
105826	3277	1
105826	4269	1
105826	28621	1
105826	1030676	1
105826	1031789	1
105826	1033899	1
105826	1040625	1
105826	1041443	1
107097	2272	1
107097	26928	1
107097	1033899	1
107097	1041237	1
107491	333	2
107491	1369	1
107491	1031774	1
107491	1033088	1
107491	1033168	1
107491	1034598	1
107491	1037786	1
107491	1038652	1
107534	1617	1
107534	3019	1
107534	26109	1
107534	1042270	1
107818	1559	3
107818	1561	1
107818	1823	2
107818	26223	1
107818	1032218	1
107818	1032443	1
107818	1033822	1
108100	1073	1
108100	3682	1
108100	29152	1
108100	149000000530	1
111227	345	1
111227	920	1
111227	28624	1
111227	29987	1
111227	149000001435	1
111227	149000001437	1
112104	1037415	1
112104	1037914	1
112104	1037969	1
112104	1039194	1
112104	1039353	1
112214	160	3
112214	29152	1
112214	1030397	1
112214	1032438	1
112230	25980	1
112230	1033017	1
112230	1035967	1
112230	1039107	1
113538	470	1
113538	2294	1
113538	1034376	1
113538	1035976	1
113538	1038659	1
113538	1038837	1
113538	1039170	1
113538	1042614	1
117858	1073	1
117858	3695	1
117858	3732	1
117858	4360	1
117858	29072	1
117858	1033243	1
117858	1033776	1
117858	1034019	1
117858	1034565	1
120887	3282	1
120887	1034376	1
120887	1035235	1
120887	1035510	1
120887	1040368	1
120887	1042267	1
120887	149000001433	1
120887	149000001434	1
120887	149000001435	1
121038	3049	5
121169	3343	1
121169	28819	1
121169	30135	1
121169	1031107	1
121169	1031164	3
121169	1038269	1
121376	29184	1
121376	1031644	1
121376	1033860	1
121376	1034922	1
121376	1035033	1
121376	1035448	1
121376	1035450	2
121376	1035529	1
121403	2657	1
121403	1032671	1
121403	1033471	1
121403	1033474	1
121403	1036420	1
121403	1036732	1
121403	1036741	1
121403	1037764	1
122451	1559	1
122451	1560	1
122451	1561	1
122451	30205	1
122451	1032879	1
122451	1038034	1
122451	149000000574	1
125121	29990	1
125121	29991	1
125121	30205	1
125121	1032877	1
125121	1042267	1
125809	3341	1
125809	3353	1
125809	1033436	1
125809	1033463	1
125809	1037415	1
125809	1041728	1
126026	1617	1
126026	26121	1
126026	1030578	1
126026	1038659	1
126026	1038837	1
126026	1041621	2
126026	1041668	1
126026	149000000530	1
126026	149000001438	1
130788	3048	1
130788	1032750	1
130788	1035153	1
130788	1037915	1
131641	324	1
131641	1034019	1
131641	1042703	1
131641	1043127	1
132935	264	2
132935	922	1
132935	1073	1
132935	1765	1
132935	1806	1
132935	2071	1
132935	2625	1
132935	2657	1
132935	3662	1
132935	3683	1
132935	3696	1
132935	4276	1
132935	26637	1
132935	30150	2
132935	30205	1
132935	30215	2
132935	1030689	1
132935	1030691	1
132935	1030692	1
132935	1030693	1
132935	1030706	1
132935	1031463	1
132935	1032877	1
132935	1034174	1
132935	1036430	1
132935	1036658	1
132935	1036661	2
132935	1037463	1
132935	1037579	1
132935	1038034	1
132935	1038635	1
132935	1038652	2
132935	1041460	1
132935	1041470	2
132935	1042170	1
132935	1042715	1
132980	30205	2
132980	1031466	1
132980	1037564	1
132980	149000000574	1
133312	742	1
133312	3338	1
133312	3745	1
133312	3866	1
133312	1034412	1
133600	1069	1
133600	3081	2
133600	1030536	1
133600	1034433	1
133609	2272	1
133609	1031479	1
133609	1035818	1
133609	1036188	3
133609	1036964	1
133646	2591	1
133646	2657	1
133646	3732	1
133646	27988	1
133646	30103	1
133646	30206	1
133646	30210	1
133646	1031479	1
133646	1033749	1
133646	1034757	1
133646	1035376	1
133646	1036738	1
133646	1036753	1
133646	1037764	1
133646	1037910	1
133646	1037943	1
133646	1037959	1
133646	1039111	1
133646	1039163	1
133646	1040363	1
133646	1041166	1
133646	1041480	1
133646	1041963	1
133646	1042089	1
133646	1043194	1
133646	149000000534	1
133646	149000000545	1
134180	1031479	1
134180	1036969	2
134180	149000000574	1
134947	289	1
134947	28456	1
134947	30732	1
134947	1035133	1
134947	1038426	1
134947	1040571	1
135021	1602	2
135021	4056	1
135021	1031774	1
135021	1035163	1
135021	1035500	1
135176	1781	2
135176	3519	1
135176	3520	2
135176	3774	1
135416	497	1
135416	26724	1
135416	26731	1
135416	1035153	1
135416	1036319	1
135416	1038360	1
136090	3282	1
136090	3766	1
136090	1031061	1
136090	1031160	1
136447	1038601	1
136447	1039086	1
136447	1039464	1
136447	1040368	1
136785	2400	1
136785	3124	1
136785	27682	1
136785	30266	1
136785	1034913	1
136785	1035183	1
136785	1035903	1
136785	1036938	1
136985	1559	3
136985	1560	2
136985	1823	2
136985	2272	1
136985	2617	1
136985	2627	1
136985	26430	2
136985	26453	1
136985	26887	1
136985	27432	1
136985	1031613	1
136985	1032879	1
136985	1033600	1
136985	1035153	1
136985	1036661	1
136985	1036742	1
136985	149000000500	1
137054	29976	1
137054	29977	1
137054	29978	1
137054	29982	1
137500	3300	1
137500	1036188	1
137500	1038520	1
137500	149000000943	1
137672	2841	1
137672	1034584	1
137672	1034775	1
137672	1037699	1
137672	1041262	1
139121	29153	1
139121	1031806	1
139121	1035448	1
139121	1035508	1
139148	1994	1
139148	4258	1
139148	26160	1
139148	28014	1
139148	1031614	1
139148	1033419	1
139148	1034382	2
139148	1040005	2
139148	1041937	3
139148	149000000944	1
139148	149000000946	1
139415	261	1
139415	1030678	1
139415	1035903	1
139415	1037880	1
139415	1039123	1
140212	26666	1
140212	27425	1
140212	28461	1
140212	1035448	1
140212	1038165	1
140212	1038423	1
140300	1617	1
140300	4277	1
140300	28017	1
140300	1032877	1
140307	525	1
140307	1032670	1
140307	1032905	3
140307	1033142	2
140307	1033762	1
140307	1033800	1
140307	1033822	1
141060	1778	1
141060	1034359	2
141060	1035362	1
141104	261	1
141104	2871	1
141104	1039112	1
141104	1039473	1
141153	1381	1
141153	2085	1
141153	1032870	1
141153	1038363	1
141157	333	1
141157	1368	1
141157	1371	1
141157	1033459	1
141157	1037412	1
141157	1037415	1
141157	1038622	1
141157	1038627	1
141157	1039077	1
141157	1039086	1
141157	1040168	1
141205	1559	1
141205	3830	1
141205	1031466	1
141205	1032877	1
141228	333	1
141228	334	1
141228	1369	1
141228	1372	1
141228	2832	1
141228	3746	1
141228	3864	1
141228	29418	1
141228	1033259	1
141228	1037784	1
141228	1037819	1
141228	1038020	1
141254	1560	1
141254	1823	1
141254	3460	1
141254	29152	1
141254	1032877	1
141254	1037910	1
141374	2217	1
141374	4360	1
141374	29248	1
141374	1031432	1
141374	1035630	1
142019	4048	1
142019	28995	1
142019	1033822	1
142019	1033860	1
142019	1035827	1
142072	160	1
142072	1617	1
142072	2816	1
142072	29986	1
142072	1030676	1
142072	1031471	1
142072	1033017	1
142072	1033467	1
142072	1033474	2
142207	2768	1
142207	2809	1
142207	3625	1
142207	26643	1
142207	1034237	1
142393	1946	1
142393	1031616	1
142393	1034206	1
142393	1034973	1
142467	132	1
142467	3625	1
142467	3896	1
142467	26223	1
142467	28264	1
142467	29241	1
142467	29366	1
142467	1033595	1
142467	1034054	1
143016	1035665	6
143060	315	1
143060	381	1
143060	27606	1
143060	29877	1
143060	29977	1
143060	29982	1
143060	149000000530	1
143327	2226	1
143327	25815	1
143327	1035507	1
143327	1038652	1
143384	1030552	1
143384	1034506	1
143384	1034607	1
143384	1036265	1
143385	3046	1
143385	1032835	2
143385	1038200	1
143385	1039048	1
143465	288	1
143465	470	1
143465	719	1
143465	1525	1
143465	1656	1
143465	1754	1
143465	1755	1
143465	1757	1
143465	1823	1
143465	2619	1
143465	2620	1
143465	2657	1
143465	3958	1
143465	3970	1
143465	3971	1
143465	3992	1
143465	3995	1
143465	3996	1
143465	4200	1
143465	4229	1
143465	29335	1
143465	29336	1
